PrdAcctId,CityCd,CusType,MaritalStatus,SexCode,MemberType,KYCYN,Years since opening the account,years for cust,Age,ActTotBalFcy,churn?
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,34.0,2019.88,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,31.0,851.85,0
SB,NBO,1.0,2.0,M ,0.0,Y,11.0,11.0,58.0,10025.45,0
SB,MUM,1.0,1.0,M ,2.0,Y,11.0,11.0,35.0,0.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,4.0,11.0,47.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,43.0,1087.75,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,36.0,9678.5,0
SB,MUM,1.0,2.0,M ,1.0,Y,11.0,11.0,40.0,1046.05,0
SB,MUM,1.0,2.0,M ,1.0,Y,11.0,11.0,49.0,482.35,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,49.0,482.35,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,38.0,1046.05,0
SB,MUM,1.0,2.0,F ,0.0,Y,11.0,11.0,43.0,0.0,0
SB,NBO,1.0,1.0,M ,0.0,Y,11.0,11.0,34.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,50.0,656.1,0
SB,MUM,1.0,2.0,F ,0.0,Y,11.0,11.0,42.0,334.69,0
SB,MUM,1.0,2.0,F ,0.0,Y,11.0,11.0,56.0,2248.65,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,58.0,1028.97,0
SB,MUM,1.0,2.0,M ,1.0,Y,11.0,11.0,35.0,2483.35,0
SB,MUM,1.0,2.0,M ,1.0,Y,11.0,11.0,36.0,4523.08,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,34.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,50.0,596.87,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,32.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,48.0,1155.5,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,42.0,851.45,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,43.0,1592.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,40.0,757.0,0
SB,MUM,10.0,2.0,M ,0.0,Y,11.0,11.0,30.0,15104.9,0
SB,MUM,1.0,1.0,M ,0.0,Y,11.0,11.0,31.0,2073.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,35.0,13416.01,0
SB,MUM,1.0,2.0,M ,1.0,Y,11.0,11.0,35.0,1617.4,0
SB,MUM,1.0,2.0,F ,1.0,Y,11.0,11.0,47.0,25539.5,0
SB,MUM,1.0,1.0,M ,0.0,Y,11.0,11.0,50.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,48.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,39.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,44.0,0.0,0
SB,MUM,1.0,1.0,F ,0.0,Y,11.0,11.0,30.0,742.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,48.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,45.0,1106.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,11.0,11.0,40.0,1499.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,48.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,10.0,11.0,45.0,21486.7,0
SB,MUM,1.0,2.0,F ,0.0,Y,7.0,11.0,45.0,74076.5,0
SB,MUM,1.0,4.0,F ,0.0,Y,11.0,11.0,44.0,1267.69,0
SB,MUM,1.0,4.0,F ,0.0,Y,3.0,11.0,44.0,323.76,0
SB,MUM,1.0,1.0,M ,1.0,Y,11.0,11.0,28.0,546.75,0
SB,MUM,1.0,4.0,F ,1.0,Y,11.0,11.0,38.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,11.0,11.0,34.0,5180.8,0
SB,OTHERS,1.0,2.0,M ,1.0,Y,11.0,11.0,52.0,6405.95,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,33.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,11.0,11.0,52.0,308.36,0
SB,MUM,1.0,1.0,M ,0.0,Y,11.0,11.0,44.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,11.0,11.0,28.0,895.75,0
SB,MUM,1.0,2.0,M ,1.0,Y,11.0,11.0,45.0,1067.25,0
SB,MUM,1.0,2.0,M ,1.0,Y,11.0,11.0,47.0,1100.1,0
SB,MUM,1.0,1.0,M ,0.0,Y,11.0,11.0,49.0,1045.1,0
SB,MUM,1.0,2.0,M ,1.0,Y,11.0,11.0,34.0,1024.35,0
SB,MUM,1.0,2.0,M ,1.0,Y,11.0,11.0,50.0,1110.1,0
SB,MUM,1.0,1.0,M ,0.0,Y,11.0,11.0,35.0,821.5,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,32.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,11.0,11.0,49.0,1110.2,0
SB,MUM,1.0,2.0,M ,1.0,Y,11.0,11.0,38.0,937.95,0
SB,NMM,1.0,2.0,M ,1.0,Y,11.0,11.0,38.0,0.04,0
SB,MUM,5.0,1.0,M ,0.0,Y,11.0,11.0,40.0,1290038.8,0
SB,THN,10.0,2.0,M ,0.0,Y,9.0,11.0,70.0,119577.32,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,39.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,11.0,11.0,33.0,1404.41,0
SB,MUM,1.0,1.0,F ,0.0,Y,11.0,11.0,42.0,0.0,0
SB,MUM,1.0,1.0,F ,0.0,Y,11.0,11.0,34.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,11.0,11.0,54.0,2982.09,0
SB,MUM,1.0,2.0,F ,0.0,Y,11.0,11.0,33.0,883.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,44.0,1173.98,0
SB,MUM,1.0,1.0,M ,1.0,Y,11.0,11.0,33.0,3255.7,0
SB,NBO,1.0,1.0,M ,0.0,Y,11.0,11.0,42.0,3680.29,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,11.0,38.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,11.0,11.0,55.0,33713.35,0
SB,MUM,1.0,2.0,F ,0.0,Y,11.0,11.0,42.0,0.0,0
SB,MUM,1.0,1.0,M ,1.0,Y,11.0,11.0,38.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,11.0,11.0,52.0,2333.0,0
SB,MUM,1.0,1.0,F ,0.0,Y,11.0,11.0,48.0,0.0,0
SB,MUM,1.0,1.0,M ,1.0,Y,11.0,11.0,56.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,9.0,11.0,38.0,5602.89,0
SB,MUM,10.0,2.0,M ,0.0,Y,11.0,11.0,47.0,3362.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,10.0,10.0,42.0,113386.99,0
SB,MUM,1.0,1.0,M ,0.0,Y,10.0,10.0,37.0,671.82,0
SB,MUM,1.0,2.0,F ,0.0,Y,10.0,10.0,52.0,1500.0,0
SB,MUM,1.0,1.0,M ,1.0,Y,10.0,10.0,31.0,771.41,0
SB,MUM,1.0,1.0,M ,1.0,Y,10.0,10.0,75.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,10.0,10.0,44.0,1232.48,0
SB,NBO,1.0,2.0,M ,0.0,Y,1.0,10.0,49.0,1099.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,10.0,10.0,53.0,3935.55,0
SB,MUM,1.0,2.0,M ,1.0,Y,10.0,10.0,35.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,10.0,10.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,10.0,10.0,38.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,10.0,10.0,51.0,5063.7,0
SB,MUM,1.0,2.0,M ,1.0,Y,10.0,10.0,41.0,1216.75,0
SB,MUM,1.0,2.0,M ,1.0,Y,10.0,10.0,50.0,3182.8,0
SB,MUM,1.0,1.0,M ,0.0,Y,10.0,10.0,28.0,1193.65,0
SB,MUM,1.0,1.0,M ,1.0,Y,10.0,10.0,52.0,800.5,0
SB,MUM,1.0,1.0,M ,1.0,Y,10.0,10.0,48.0,53.4,0
SB,MUM,1.0,1.0,M ,1.0,Y,10.0,10.0,41.0,0.0,0
SB,MUM,1.0,1.0,M ,1.0,Y,10.0,10.0,36.0,0.0,0
SB,MUM,1.0,1.0,M ,1.0,Y,10.0,10.0,32.0,354.82,0
SB,MUM,1.0,2.0,M ,1.0,Y,10.0,10.0,41.0,0.0,0
SB,MUM,10.0,1.0,F ,0.0,Y,6.0,10.0,75.0,107591.36,0
SB,MUM,1.0,1.0,M ,1.0,Y,10.0,10.0,55.0,7032.74,0
SB,MUM,1.0,1.0,F ,0.0,Y,10.0,10.0,26.0,18177.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,10.0,10.0,44.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,10.0,10.0,28.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,10.0,10.0,31.0,357.5,0
SB,MUM,1.0,2.0,M ,0.0,Y,10.0,10.0,29.0,0.0,0
SB,MUM,1.0,1.0,M ,1.0,Y,10.0,10.0,45.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,10.0,10.0,48.0,0.53,0
SB,MUM,1.0,1.0,M ,0.0,Y,10.0,10.0,36.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,10.0,10.0,34.0,0.0,0
SB,NBO,1.0,2.0,M ,0.0,Y,10.0,10.0,52.0,13857.13,0
SB,MUM,1.0,2.0,F ,0.0,Y,7.0,10.0,49.0,2879.25,0
SB,MUM,10.0,2.0,M ,0.0,Y,10.0,10.0,69.0,0.0,0
SB,MUM,1.0,1.0,F ,0.0,Y,10.0,10.0,45.0,2704.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,10.0,10.0,45.0,600.25,0
SB,MUM,1.0,2.0,F ,0.0,Y,10.0,10.0,47.0,2318.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,8.0,10.0,50.0,1444.64,0
SB,NBO,1.0,1.0,F ,0.0,Y,10.0,10.0,41.0,43822.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,10.0,10.0,64.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,10.0,10.0,33.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,10.0,10.0,47.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,10.0,10.0,39.0,331.0,0
SB,MUM,1.0,1.0,M ,1.0,Y,10.0,10.0,32.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,10.0,10.0,37.0,0.0,0
SB,NBO,1.0,2.0,M ,0.0,Y,10.0,10.0,51.0,2014.06,0
SB,MUM,1.0,4.0,F ,1.0,Y,10.0,10.0,44.0,0.0,0
SB,MUM,10.0,2.0,M ,0.0,Y,10.0,10.0,70.0,17973.59,0
SB,MUM,1.0,1.0,F ,0.0,Y,10.0,10.0,25.0,635.5,0
SB,MUM,1.0,2.0,M ,0.0,Y,10.0,10.0,44.0,1170.73,0
SB,MUM,1.0,2.0,F ,0.0,Y,10.0,10.0,33.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,9.0,10.0,33.0,704.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,10.0,10.0,51.0,0.0,0
SB,MUM,1.0,1.0,M ,1.0,Y,10.0,10.0,44.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,10.0,10.0,53.0,739.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,10.0,10.0,46.0,509.61,0
SB,MUM,1.0,2.0,M ,1.0,Y,10.0,10.0,52.0,0.0,0
SB,MUM,10.0,2.0,F ,1.0,Y,9.0,10.0,63.0,1075.75,0
SB,MUM,1.0,1.0,F ,0.0,Y,10.0,10.0,32.0,472.0,0
SB,MUM,1.0,4.0,F ,1.0,Y,10.0,10.0,41.0,102.2,0
SB,MUM,1.0,1.0,M ,1.0,Y,10.0,10.0,50.0,56.75,0
SB,MUM,10.0,2.0,M ,0.0,Y,10.0,10.0,75.0,1325.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,10.0,10.0,36.0,0.0,0
SB,MUM,1.0,2.0,F ,1.0,Y,10.0,10.0,44.0,8366.3,0
SB,MUM,1.0,2.0,F ,1.0,Y,11.0,10.0,44.0,19628.09,0
SB,MUM,10.0,2.0,F ,1.0,Y,10.0,10.0,64.0,35415.5,0
SB,MUM,1.0,2.0,M ,1.0,Y,10.0,10.0,36.0,0.0,1
SB,NBO,1.0,2.0,F ,1.0,Y,10.0,10.0,40.0,143038.12,0
SB,MUM,1.0,2.0,M ,1.0,Y,10.0,10.0,54.0,15831.41,0
SB,MUM,1.0,1.0,M ,1.0,Y,10.0,10.0,50.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,10.0,10.0,72.0,0.0,0
SB,NBO,1.0,2.0,M ,1.0,Y,10.0,10.0,50.0,38661.5,0
SB,NBO,1.0,2.0,M ,1.0,Y,10.0,10.0,50.0,0.0,0
SB,MUM,1.0,1.0,F ,0.0,Y,10.0,10.0,29.0,0.0,0
SB,MUM,1.0,1.0,F ,0.0,Y,10.0,10.0,41.0,13724.31,0
SB,MUM,1.0,1.0,F ,0.0,Y,10.0,10.0,30.0,0.0,0
SB,MUM,9.0,1.0,M ,0.0,Y,10.0,10.0,13.0,737.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,10.0,10.0,33.0,0.0,0
SB,MUM,1.0,2.0,F ,1.0,Y,10.0,10.0,44.0,9344.95,0
SB,MUM,1.0,1.0,M ,0.0,Y,10.0,10.0,37.0,3869.98,0
SB,OTHERS,1.0,2.0,M ,1.0,Y,10.0,10.0,52.0,4008.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,10.0,10.0,50.0,0.35,0
SB,MUM,1.0,2.0,M ,0.0,Y,10.0,10.0,68.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,10.0,10.0,64.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,10.0,10.0,53.0,568.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,10.0,10.0,47.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,10.0,10.0,29.0,894.52,0
SB,MUM,1.0,2.0,F ,0.0,Y,10.0,10.0,36.0,53.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,10.0,10.0,43.0,0.0,0
SB,MUM,9.0,1.0,M ,0.0,Y,10.0,10.0,14.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,10.0,10.0,43.0,0.43,0
SB,MUM,1.0,2.0,F ,0.0,Y,10.0,10.0,41.0,4167.27,0
SB,MUM,1.0,1.0,M ,1.0,Y,10.0,10.0,60.0,107.25,0
SB,MUM,1.0,2.0,F ,0.0,Y,10.0,10.0,31.0,3798.37,0
SB,MUM,1.0,1.0,M ,0.0,Y,10.0,10.0,31.0,895.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,10.0,10.0,62.0,294604.5,0
SB,NMM,1.0,2.0,M ,0.0,Y,9.0,10.0,54.0,1463.5,0
SB,MUM,1.0,2.0,M ,0.0,Y,10.0,10.0,50.0,734.0,0
SB,MUM,9.0,1.0,M ,0.0,Y,10.0,10.0,27.0,886.0,0
SB,MUM,9.0,1.0,M ,0.0,Y,10.0,10.0,25.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,10.0,10.0,47.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,10.0,10.0,51.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,10.0,10.0,47.0,0.0,0
SB,MUM,1.0,1.0,F ,0.0,Y,10.0,10.0,30.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,10.0,10.0,49.0,47.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,10.0,10.0,51.0,836.1,0
SB,MUM,1.0,2.0,M ,1.0,Y,10.0,10.0,56.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,10.0,10.0,48.0,2680.4,0
SB,MUM,1.0,2.0,M ,0.0,Y,10.0,10.0,47.0,174.12,0
SB,MUM,1.0,1.0,M ,0.0,Y,10.0,10.0,30.0,1424.05,0
SB,MUM,1.0,2.0,F ,0.0,Y,10.0,10.0,50.0,48711.76,0
SB,MUM,1.0,2.0,F ,0.0,Y,10.0,10.0,59.0,1112.52,0
SB,MUM,1.0,2.0,M ,0.0,Y,10.0,10.0,63.0,2115.15,0
SB,MUM,1.0,1.0,M ,0.0,Y,10.0,10.0,43.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,10.0,10.0,41.0,733.0,0
SB,NBO,1.0,2.0,M ,1.0,Y,10.0,10.0,40.0,188.02,0
SB,MUM,1.0,2.0,M ,0.0,Y,10.0,10.0,55.0,7938.27,0
SB,MUM,1.0,2.0,M ,0.0,Y,10.0,10.0,44.0,1821.7,0
SB,MUM,10.0,2.0,F ,1.0,Y,10.0,10.0,70.0,2506.1,0
SB,MUM,1.0,1.0,M ,1.0,Y,4.0,10.0,39.0,537.04,0
SB,MUM,1.0,1.0,M ,1.0,Y,10.0,10.0,38.0,0.0,0
SB,MUM,10.0,2.0,M ,0.0,Y,10.0,10.0,70.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,10.0,10.0,71.0,2309.53,0
SB,MUM,1.0,2.0,M ,0.0,Y,10.0,10.0,39.0,2980.36,0
SB,MUM,1.0,1.0,M ,0.0,Y,10.0,10.0,33.0,1476.47,0
SB,MUM,1.0,1.0,M ,0.0,Y,10.0,10.0,28.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,10.0,10.0,30.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,10.0,10.0,49.0,293.25,0
SB,MUM,8.0,2.0,M ,0.0,Y,10.0,10.0,20.0,1841.5,0
SB,MUM,1.0,1.0,F ,0.0,Y,10.0,10.0,30.0,896.91,0
SB,MUM,1.0,2.0,F ,0.0,Y,10.0,10.0,47.0,1679.33,0
SB,MUM,1.0,2.0,M ,1.0,Y,1.0,10.0,55.0,508.85,0
SB,NBO,1.0,2.0,F ,0.0,Y,10.0,10.0,42.0,3481.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,10.0,10.0,30.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,10.0,10.0,58.0,2600.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,10.0,10.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,10.0,10.0,60.0,0.0,0
SB,NMM,1.0,2.0,F ,0.0,Y,10.0,10.0,47.0,2096.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,10.0,10.0,49.0,2305.5,0
SB,NMM,9.0,1.0,M ,0.0,Y,10.0,10.0,25.0,755.0,0
SB,NMM,1.0,1.0,M ,0.0,Y,10.0,10.0,36.0,0.0,0
SB,NMM,1.0,1.0,F ,0.0,Y,10.0,10.0,28.0,7301.5,0
SB,NBO,1.0,2.0,M ,0.0,Y,9.0,9.0,40.0,390.47,0
SB,NBO,1.0,2.0,M ,0.0,Y,9.0,9.0,43.0,3003.69,0
SB,NMM,1.0,1.0,M ,1.0,Y,9.0,9.0,33.0,0.0,0
SB,NBO,1.0,2.0,F ,0.0,Y,9.0,9.0,34.0,0.0,0
SB,NBO,10.0,2.0,M ,0.0,Y,5.0,9.0,70.0,25555.0,0
SB,NMM,1.0,2.0,F ,0.0,Y,9.0,9.0,48.0,69.56,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,9.0,46.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,9.0,9.0,55.0,3751.0,0
SB,MUM,1.0,1.0,F ,0.0,Y,9.0,9.0,31.0,3811.0,0
SB,NMM,1.0,1.0,F ,0.0,Y,9.0,9.0,27.0,946.66,0
SB,MUM,8.0,2.0,M ,1.0,Y,9.0,9.0,14.0,48257.3,0
SB,MUM,1.0,2.0,M ,0.0,Y,9.0,9.0,47.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,3.0,9.0,47.0,637.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,9.0,9.0,46.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,9.0,9.0,50.0,0.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,9.0,9.0,42.0,197.86,0
SB,NMM,1.0,1.0,F ,0.0,Y,9.0,9.0,28.0,16839.06,0
SB,MUM,1.0,2.0,M ,1.0,Y,9.0,9.0,40.0,2741.03,0
SB,NMM,9.0,1.0,M ,0.0,Y,9.0,9.0,14.0,689.36,0
SB,NBO,1.0,2.0,F ,0.0,Y,9.0,9.0,46.0,179.33,0
SB,NMM,1.0,2.0,F ,0.0,Y,9.0,9.0,49.0,1263.32,0
SB,NMM,1.0,2.0,M ,0.0,Y,9.0,9.0,55.0,1209.55,0
SB,OTHERS,1.0,2.0,F ,1.0,Y,9.0,9.0,52.0,783.1,0
SB,NMM,1.0,2.0,F ,0.0,Y,9.0,9.0,45.0,726.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,9.0,9.0,38.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,9.0,47.0,607.0,0
SB,NMM,1.0,1.0,M ,0.0,Y,9.0,9.0,30.0,30920.28,0
SB,NMM,1.0,2.0,F ,0.0,Y,9.0,9.0,45.0,762.0,0
SB,NMM,1.0,2.0,M ,1.0,Y,9.0,9.0,54.0,1634.76,0
SB,MUM,1.0,2.0,M ,0.0,Y,9.0,9.0,47.0,28663.15,0
SB,NMM,1.0,2.0,M ,1.0,Y,9.0,9.0,55.0,6732.65,0
SB,NMM,1.0,2.0,M ,0.0,Y,9.0,9.0,40.0,738.06,0
SB,NMM,1.0,1.0,M ,1.0,Y,9.0,9.0,35.0,3037.5,0
SB,MUM,1.0,2.0,F ,0.0,Y,9.0,9.0,40.0,10150.36,0
SB,MUM,1.0,1.0,M ,0.0,Y,9.0,9.0,40.0,1489.26,0
SB,NMM,1.0,1.0,M ,1.0,Y,9.0,7.0,48.0,9483.42,0
SB,MUM,1.0,2.0,M ,0.0,Y,9.0,9.0,49.0,41221.68,0
SB,NMM,1.0,2.0,M ,1.0,Y,9.0,9.0,37.0,1432.32,0
SB,MUM,1.0,2.0,M ,0.0,Y,9.0,9.0,32.0,1256.1,0
SB,NMM,1.0,1.0,F ,0.0,Y,9.0,9.0,30.0,599.0,0
SB,NMM,1.0,1.0,M ,1.0,Y,9.0,9.0,35.0,0.0,0
SB,MUM,9.0,1.0,M ,0.0,Y,9.0,9.0,25.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,9.0,9.0,42.0,0.1,0
SB,THN,1.0,2.0,M ,0.0,Y,9.0,9.0,48.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,9.0,9.0,31.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,9.0,9.0,50.0,74.5,0
SB,NBO,1.0,2.0,M ,1.0,Y,9.0,9.0,60.0,1212.88,0
SB,NMM,1.0,2.0,M ,0.0,Y,9.0,9.0,45.0,9967.14,0
SB,MUM,1.0,1.0,F ,0.0,Y,9.0,9.0,52.0,2147.2,0
SB,NMM,1.0,2.0,F ,1.0,Y,9.0,9.0,41.0,19215.77,0
SB,NMM,1.0,1.0,M ,2.0,Y,9.0,9.0,28.0,2334.0,0
SB,NMM,1.0,1.0,M ,1.0,Y,9.0,9.0,62.0,38181.86,0
SB,MUM,1.0,2.0,M ,0.0,Y,9.0,9.0,36.0,1278.35,0
SB,MUM,1.0,1.0,M ,1.0,Y,9.0,9.0,64.0,18871.25,0
SB,NMM,1.0,2.0,M ,0.0,Y,9.0,9.0,37.0,0.0,0
SB,NMM,1.0,1.0,M ,0.0,Y,9.0,9.0,36.0,931.77,0
SB,NBO,1.0,1.0,M ,0.0,Y,9.0,9.0,44.0,6092.01,0
SB,NMM,1.0,1.0,M ,0.0,Y,9.0,9.0,47.0,739.0,0
SB,NMM,1.0,1.0,M ,0.0,Y,9.0,9.0,28.0,991.0,0
SB,NMM,1.0,1.0,M ,0.0,Y,9.0,9.0,28.0,0.0,0
SB,NMM,1.0,1.0,M ,0.0,Y,9.0,9.0,48.0,1704.66,0
SB,MUM,1.0,2.0,M ,0.0,Y,9.0,9.0,43.0,1493.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,9.0,9.0,55.0,690.09,0
SB,NMM,1.0,1.0,M ,0.0,Y,9.0,9.0,55.0,1231.7,0
SB,NMM,1.0,1.0,M ,0.0,Y,9.0,9.0,36.0,1879.67,0
SB,NMM,1.0,1.0,F ,0.0,Y,9.0,9.0,39.0,6509.0,0
SB,NMM,1.0,1.0,M ,0.0,Y,9.0,9.0,29.0,1076.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,1.0,20.0,66.0,1317.5,0
SB,MUM,1.0,2.0,M ,0.0,Y,2.0,20.0,43.0,1746.6,0
SB,MUM,1.0,1.0,M ,0.0,Y,8.0,13.0,51.0,3288.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,8.0,8.0,54.0,5470.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,57.0,0.0,0
SB,NBO,1.0,2.0,F ,0.0,Y,11.0,2.0,39.0,2397.62,0
SB,MUM,1.0,2.0,F ,1.0,Y,9.0,20.0,58.0,24622.22,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,51.0,138875.48,0
SB,MUM,1.0,2.0,M ,0.0,Y,12.0,13.0,40.0,112.94,0
SB,THN,1.0,2.0,M ,0.0,Y,12.0,13.0,42.0,568.78,0
SB,THN,1.0,2.0,M ,0.0,Y,12.0,13.0,31.0,568.81,0
SB,NBO,1.0,2.0,M ,1.0,Y,6.0,6.0,41.0,775324.77,0
SB,NBO,1.0,2.0,F ,0.0,Y,12.0,0.0,45.0,62035.5,0
SB,MUM,1.0,2.0,F ,1.0,Y,12.0,12.0,49.0,16854.25,0
SB,MUM,1.0,2.0,M ,0.0,Y,11.0,13.0,40.0,4158.5,0
SB,NMM,1.0,2.0,M ,1.0,Y,11.0,11.0,69.0,30329.44,0
SB,NBO,1.0,2.0,F ,0.0,Y,12.0,12.0,53.0,1649.9,0
SB,NMM,1.0,2.0,M ,1.0,Y,11.0,4.0,40.0,1588.53,0
SB,NMM,1.0,2.0,M ,1.0,Y,5.0,4.0,40.0,7670.61,0
SB,NBO,1.0,1.0,M ,0.0,Y,11.0,19.0,35.0,52.45,0
SB,THN,1.0,1.0,M ,0.0,N,11.0,13.0,31.0,743.0,0
SB,THN,1.0,1.0,M ,0.0,N,11.0,13.0,41.0,701.55,0
SB,THN,1.0,1.0,M ,0.0,N,11.0,13.0,37.0,896.1,0
SB,THN,1.0,1.0,M ,0.0,N,11.0,13.0,46.0,546.35,0
SB,NBO,1.0,1.0,M ,0.0,Y,11.0,13.0,29.0,9590.07,0
SB,NBO,1.0,1.0,M ,0.0,N,11.0,13.0,43.0,19301.1,0
SB,THN,1.0,1.0,M ,0.0,Y,11.0,13.0,36.0,546.75,0
